,DATE,ATNHPIUS45300Q,"1111 N Bayshore Blvd APT D4, Clearwater, FL 33759","1404 Spring Ln, Clearwater, FL 33755","2360 Irish Ln APT 44, Clearwater, FL 33763","3455 Countryside Blvd APT 108, Clearwater, FL 33761","445 Hamden Dr APT 403, Clearwater, FL 33767","2650 Countryside Blvd APT C108, Clearwater, FL 33761","363 S McMullen Booth Rd APT 108, Clearwater, FL 33759","2451 Golden Pasture Cir, Clearwater, FL 33764","812 Willowbranch Ave, Clearwater, FL 33764","29 Acacia St, Clearwater, FL 33767","1923 N Betty Ln, Clearwater, FL 33755","2458 Florentine Way APT 68, Clearwater, FL 33763","2274 Capri Dr, Clearwater, FL 33763","2007 N Keene Rd, Clearwater, FL 33755","2460 Franciscan Dr APT 44, Clearwater, FL 33763","1540 Gulf Blvd APT 2104, Clearwater, FL 33767","2886 Green Meadow Ct, Clearwater, FL 33761","880 Mandalay Ave APT C903, Clearwater, FL 33767","1290 Gulf Blvd APT 706, Clearwater, FL 33767","2453 Brazilia Dr APT 1, Clearwater, FL 33763","1433 S Belcher Rd APT B10, Clearwater, FL 33764","2465 Northside Dr APT 1704, Clearwater, FL 33761","2804 Edenwood St, Clearwater, FL 33759","2295 Americus Blvd E APT 55, Clearwater, FL 33763","637 Harbor Is, Clearwater, FL 33767","1612 N Betty Ln, Clearwater, FL 33755","121 Island Way APT 311, Clearwater, FL 33767","2240 Terrace Dr N, Clearwater, FL 33765","4563 Great Lakes Dr S, Clearwater, FL 33762","736 Island Way APT 102, Clearwater, FL 33767","1433 S Belcher Rd APT D1, Clearwater, FL 33764","3077 Casa Del Sol Cir APT 105, Clearwater, FL 33761","2746 Via Tivoli UNIT 114B, Clearwater, FL 33764","2709 Via Cipriani UNIT 514A, Clearwater, FL 33764","227 Bayside Dr, Clearwater, FL 33767","1210 Jackson Rd, Clearwater, FL 33755","101 S Fernwood Ave, Clearwater, FL 33765","3022 Oakmont Dr, Clearwater, FL 33761","2378 Ecuadorian Way APT 38, Clearwater, FL 33763","1281 Mission Cir, Clearwater, FL 33759","2291 Gulf To Bay Blvd, Clearwater, FL 33765","618 S Crest Ave, Clearwater, FL 33756","804 Eldorado Ave, Clearwater, FL 33767","404 Palm Bluff St, Clearwater, FL 33755","2468 Florentine Way APT 60, Clearwater, FL 33763","1621 Gulf Blvd APT 108, Clearwater, FL 33767","880 Mandalay Ave APT S411, Clearwater, FL 33767","661 Poinsettia Ave APT 105, Clearwater, FL 33767","400 Island Way APT 103, Clearwater, FL 33767","1225 Grove St, Clearwater, FL 33755","1224 Palm St, Clearwater, FL 33755","701 S Madison Ave APT 414, Clearwater, FL 33756","1621 Gulf Blvd APT 1108, Clearwater, FL 33767","830 S Gulfview Blvd APT 102, Clearwater, FL 33767","1390 Gulf Blvd APT 1204, Clearwater, FL 33767","700 N Osceola Ave APT 304, Clearwater, FL 33755","2650 Countryside Blvd APT B203, Clearwater, FL 33761","2468 Florentine Way APT 52, Clearwater, FL 33763","700 S Glenwood Ave, Clearwater, FL 33756","880 Mandalay Ave APT N403, Clearwater, FL 33767","2072 Australia Way W APT 24, Clearwater, FL 33763","644 Island Way APT 405, Clearwater, FL 33767","420 N Bayshore Blvd APT 108, Clearwater, FL 33759","349 S McMullen Booth Rd APT 125, Clearwater, FL 33759","3025 Oakmont Dr, Clearwater, FL 33761","1475 Byram Dr, Clearwater, FL 33755","1345 Drew St APT 7, Clearwater, FL 33755","1860 N Fort Harrison Ave APT 104, Clearwater, FL 33755","1537 Tilley Ave, Clearwater, FL 33756","1715 N Washington Ave, Clearwater, FL 33755","820 Druid Rd S, Clearwater, FL 33756","2331 Finlandia Ln APT 57, Clearwater, FL 33763","2293 Swedish Dr APT 45, Clearwater, FL 33763","2351 Irish Ln APT 31, Clearwater, FL 33763","1180 Gulf Blvd APT 901, Clearwater, FL 33767","2361 Ecuadorian Way APT 23, Clearwater, FL 33763","2254 Norwegian Dr APT 40, Clearwater, FL 33763","10 Papaya St APT 505, Clearwater, FL 33767","3055 Casa Del Sol Cir APT 307, Clearwater, FL 33761","2675 Firestone Dr, Clearwater, FL 33761","1554 Tilley Ave, Clearwater, FL 33756","1230 Gulf Blvd APT 1704, Clearwater, FL 33767","2421 Old Coach Trl, Clearwater, FL 33765","2222 Norwegian Dr APT 46, Clearwater, FL 33763","2331 Finlandia Ln APT 15, Clearwater, FL 33763","1560 Gulf Blvd APT 1607, Clearwater, FL 33767","2400 Franciscan Dr APT 52, Clearwater, FL 33763","2371 Israeli Dr APT 61, Clearwater, FL 33763","2436 Rhodesian Dr APT 22, Clearwater, FL 33763","1609 Miller Ave, Clearwater, FL 33756","1020 Mandalay Ave, Clearwater, FL 33767","11 San Marco St APT 706, Clearwater, FL 33767","521 Mandalay Ave APT 810, Clearwater, FL 33767","2453 Brazilia Dr APT 49, Clearwater, FL 33763","2257 World Parkway Blvd W APT 63, Clearwater, FL 33763","2416 World Parkway Blvd APT 50, Clearwater, FL 33763","331 Cleveland St APT 104, Clearwater, FL 33755","1200 Gulf Blvd APT 1001, Clearwater, FL 33767","701 S Madison Ave APT 413, Clearwater, FL 33756","701 S Madison Ave APT 211, Clearwater, FL 33756","616 Wildwood Way, Clearwater, FL 33756","11 Baymont St APT 403, Clearwater, FL 33767","1180 Gulf Blvd APT 1505, Clearwater, FL 33767","1180 Gulf Blvd APT 2201, Clearwater, FL 33767","1180 Gulf Blvd APT 305, Clearwater, FL 33767","2433 Gulf To Bay Blvd, Clearwater, FL 33765","Belle Haven Dr, Clearwater, FL 33763","880 Mandalay Ave APT S302, Clearwater, FL 33767","1208 N Fort Harrison Ave, Clearwater, FL 33755","1100 S Myrtle Ave, Clearwater, FL 33756","24862 Us Highway 19 N APT 1902, Clearwater, FL 33763","2625 State Road 590 APT 2721, Clearwater, FL 33759","1284 Calusa Cir, Clearwater, FL 33755","2730 Via Tivoli UNIT 331B, Clearwater, FL 33764","1330 Parkwood St, Clearwater, FL 33755","30 Turner St APT 302, Clearwater, FL 33756","1008 La Salle St, Clearwater, FL 33755","2549 Highland Acres Dr, Clearwater, FL 33761","1575 Greenlea Dr APT 9, Clearwater, FL 33755","2431 Franciscan Dr APT 49, Clearwater, FL 33763","219 N Missouri Ave, Clearwater, FL 33755","1006 Jeffords St, Clearwater, FL 33756","701 S Madison Ave APT 514, Clearwater, FL 33756","1465 Eastfield Dr, Clearwater, FL 33764"
10,11/30/2002,164.2583333,201533.1496,33178.23652,56747.92435,92143.51826,256063.7165,69805.69565,41746.54348,141253.8783,223706.7235,339871.6135,204818.1235,49438.85739,102983.9322,191787.727,102326.9374,341035.0417,297290.1391,261155.4261,293348.1704,72926.42087,38105.69739,45168.3913,70243.69217,89679.78783,691815.5061,57487.04348,58308.28696,62866.18826,84013.20783,181626.2077,55406.56,65206.73217,215822.7861,153654.6548,568793.233,195620.1965,96413.98435,785136.14,52805.95565,35067.09652,2306544.433,48617.61391,1441610.802,108075.6417,51574.09043,186668.6426,203832.6313,105447.6626,139118.6452,74010.46226,28086.52696,344758.0122,216315.5322,196441.44,401259.5635,179523.8243,53052.3287,56501.5513,111196.367,139775.64,45825.38609,135176.6765,38598.44348,22502.0713,734027.4209,132055.9513,15603.62609,383027.9583,75554.4,46482.38087,1416316.503,44018.65043,63399.99652,39419.68696,705940.8939,49274.6087,52888.08,687873.5374,53709.32348,219272.0087,40733.67652,188393.2539,248179.7791,69969.94435,43197.40696,664221.7252,39583.93565,61921.75826,67341.96522,55680.30783,254092.7322,415056.4539,986641.9148,51574.09043,48781.86261,35149.22087,485519.1443,595894.2678,344758.0122,149466.313,4927.46087,591623.8017,520668.3652,1868164.664,645004.6278,676540.3774,21845.07652,191513.9791,161127.9704,118094.8122,21023.83304,29729.01391,117766.3148,105611.9113,34820.72348,106925.9009,46153.88348,76868.38957,34820.72348,46975.12696,289241.953,129263.7235,1650206.645,116123.8278
11,12/31/2002,165.2093548,202711.4697,33372.22239,57079.71701,92682.2612,257560.8649,70213.83424,41990.62636,142079.7587,225014.6876,341858.7682,206015.6501,49727.91554,103586.0566,192909.0677,102925.2205,343028.9988,299028.3293,262682.3446,295063.3128,73352.80565,38328.49304,45432.48098,70654.39163,90204.12587,695860.3996,57823.15761,58649.20272,63233.75307,84504.41462,182688.1362,55730.51,65587.98163,217084.6546,154553.0398,572118.8423,196763.9449,96977.69576,789726.6588,53114.70049,35272.12614,2320030.292,48901.87043,1450039.584,108707.5363,51875.63283,187760.0532,205024.396,106064.192,139932.0414,74443.1852,28250.74272,346773.7366,217580.2816,197589.99,403605.6401,180573.4608,53362.51402,56831.90348,111846.5077,140592.8775,46093.31707,135967.0249,38824.12011,22633.63598,738319.1182,132828.0535,15694.85707,385267.4387,75996.15,46754.15315,1424597.394,44276.01783,63770.68239,39650.16522,710068.3754,49562.70652,53197.305,691895.383,54023.35011,220554.044,40971.83739,189494.7479,249630.8318,70379.04326,43449.97272,668105.2839,39815.37424,62283.8012,67735.69891,56005.85837,255578.3566,417483.1979,992410.5936,51875.63283,49067.07946,35354.73065,488357.8683,599378.3309,346773.7366,150340.2098,4956.270652,595082.8963,523712.5989,1879087.413,648775.8284,680495.9605,21972.79989,192633.7193,162070.0503,118785.2866,21146.75478,29902.83293,118454.8686,106229.401,35024.31261,107551.0732,46423.73511,77317.82217,35024.31261,47249.78022,290933.0873,130019.5001,1659855.041,116802.7784
12,1/31/2003,166.1593548,203915.13,33570.38,57418.645,93232.59,259090.21,70630.75,42239.95833,142923.4,226350.78,343888.6575,207238.93,50023.19,104201.13,194054.5233,103536.37,345065.8367,300803.9,264242.1,296815.34,73788.36,38556.08,45702.25,71073.92333,90739.74,699992.28,58166.5,58997.45,63609.2225,85006.185,183772.902,56061.42667,65977.43,218373.66,155470.745,575515.97,197932.29,97553.53,794415.8983,53430.085,35481.565,2333806.17,49192.24,1458649.63,109353.02,52183.66,188874.935,206241.79,106693.98,140762.93,74885.214,28418.49,348832.81,218872.23,198763.24,406002.17,181645.67,53679.37,57169.36,112510.63,141427.69,46367.01,136774.37,39054.65,22768.03,742703.11,133616.76,15788.05,387555.08,76447.4,47031.77,1433056.37,44538.92,64149.34,39885.6,714284.62,49857,53513.18,696003.72,54344.13,221863.65,41215.12,190619.93,251113.09,70796.94,43707.97,672072.36,40051.79,62653.63,68137.9,56338.41,257095.93,419962.13,998303.33,52183.66,49358.43,35564.66,491257.64,602937.32,348832.81,151232.9,4985.7,598616.38,526822.3,1890245.06,652628.13,684536.61,22103.27,193777.54,163032.39,119490.61,21272.32,30080.39,119158.23,106860.17,35232.28,108189.69,46699.39,77776.92,35232.28,47530.34,292660.59,130791.53,1669710.93,117496.33
13,2/28/2003,167.1060714,205003.07,33749.48667,57724.98833,93730.01,260472.5233,71007.58333,42465.31944,143685.9333,227558.42,345723.3925,208344.6033,50290.07667,104757.07,195089.8544,104088.7633,346906.8522,302408.7667,265651.9,298398.9267,74182.04,38761.78667,45946.08333,71453.12111,91223.86,703726.92,58476.83333,59312.21667,63948.59417,85459.715,184753.378,56360.52889,66329.43667,219538.74,156300.2217,578586.4967,198988.31,98074.00333,798654.3128,53715.14833,35670.86833,2346257.63,49454.69333,1466431.903,109936.4467,52462.07333,189882.6317,207342.1433,107263.22,141513.9367,75284.746,28570.11,350693.9233,220039.97,199823.6933,408168.2967,182614.7967,53965.76333,57474.37333,113110.9033,142182.2433,46614.39,137504.0967,39263.01667,22889.50333,746665.6233,134329.64,15872.28333,389622.7867,76855.26667,47282.69667,1440702.097,44776.54667,64491.59333,40098.4,718095.5133,50123,53798.68667,699717.08,54634.07,223047.35,41435.01333,191636.9367,252452.8433,71174.66,43941.16333,675658.04,40265.47667,62987.90333,68501.43333,56638.99,258467.6033,422202.7367,1003629.537,52462.07333,49621.77,35754.40667,493878.6267,606154.1467,350693.9233,152039.7667,5012.3,601810.1533,529633.0333,1900330.007,656110.07,688188.79,22221.19667,194811.3933,163902.21,120128.1233,21385.81333,30240.87667,119793.97,107430.2967,35420.25333,108766.91,46948.54333,78191.88,35420.25333,47783.92667,294222.01,131489.3367,1678619.27,118123.2033
14,3/31/2003,168.0593548,206207.575,33947.78333,58064.15417,94280.725,262002.9417,71424.79167,42714.82639,144530.1667,228895.45,347754.7063,209568.7417,50585.55833,105372.575,196236.1139,104700.3417,348945.1194,304185.5833,267212.75,300152.1833,74617.9,38989.53333,46216.04167,71872.94722,91759.85,707861.7,58820.41667,59660.70833,64324.32708,85961.8375,185838.905,56691.67778,66719.15833,220828.65,157218.5708,581986.0083,200157.475,98650.24167,803346.8431,54030.75417,35880.45417,2360043.175,49745.26667,1475047.992,110582.3833,52770.31667,190998.2958,208560.3917,107893.45,142345.4083,75727.085,28737.975,352754.4417,221332.825,200997.7667,410566.5083,183687.7583,54282.84167,57812.06667,113775.4917,143017.6417,46888.275,138312.0083,39493.70833,23023.99167,751052.6917,135118.9,15965.54167,391912.0333,77306.83333,47560.50833,1449167.008,45039.63333,64870.51667,40334,722314.7167,50417.5,54114.78333,703828.3,54955.075,224357.875,41678.46667,192762.9083,253936.1417,71592.85,44199.34167,679627.9,40502.05833,63357.99167,68903.91667,56971.775,259986.2417,424683.4083,1009526.408,52770.31667,49913.325,35964.48333,496780.4333,609715.6333,352754.4417,152933.0833,5041.75,605346.1167,532744.9167,1911495.483,659965.075,692232.275,22351.75833,195956.0167,164865.225,120833.9417,21511.46667,30418.55833,120497.825,108061.5083,35628.36667,109405.975,47224.39167,78651.3,35628.36667,48064.68333,295950.725,132261.9083,1688482.075,118817.2417
15,4/30/2003,169.4562222,207904.3632,34227.12418,58541.93764,95056.51813,264158.8445,72012.51374,43066.30723,145719.4396,230778.9264,350616.2213,211293.1874,51001.80385,106239.6379,197850.8515,105561.8731,351816.4299,306688.5879,269411.522,302621.9989,75231.8967,39310.36044,46596.33242,72464.35696,92514.9,713686.3714,59304.42308,60151.62912,64853.62266,86669.1783,187368.0887,57158.16777,67268.15989,222645.7484,158512.2508,586774.906,201804.4797,99461.98956,809957.2182,54475.34863,36175.69808,2379462.895,50154.5978,1487185.49,111492.3154,53204.53956,192569.9338,210276.5401,108781.256,143516.7038,76350.20868,28974.4467,355657.0973,223154.072,202651.6857,413944.8731,185199.2412,54729.51044,58287.77582,114711.6984,144194.4687,47274.09725,139450.1148,39818.68407,23213.4456,757232.7621,136230.7319,16096.91484,395136.8989,77942.95604,47951.86209,1461091.543,45410.24396,65404.30659,40665.89011,728258.3154,50832.36264,54560.06923,709619.7824,55407.27527,226204.0137,42021.41978,194349.0665,256025.6665,72181.95495,44563.03791,685220.2484,40835.33132,63879.33571,69470.8956,57440.56978,262125.55,428177.9346,1017833.341,53204.53956,50324.03901,36260.41868,500868.2132,614732.7055,355657.0973,154191.5,5083.236264,610327.2341,537128.6319,1927224.309,665395.6269,697928.339,22535.68077,197568.4495,166221.8258,121828.2291,21688.47473,30668.85879,121489.3467,108950.6973,35921.53626,110306.2269,47612.97967,79298.48571,35921.53626,48460.18571,298385.9687,133350.2313,1702375.825,119794.9346
16,5/31/2003,170.8710753,209676.6366,34518.89209,59040.97632,95866.82407,266410.6573,72626.38187,43433.42445,146961.6198,232746.1932,353605.0369,213094.3487,51436.56692,107145.274,199537.4241,106461.7315,354815.4766,309302.944,271708.111,305201.6895,75873.20835,39645.46022,46993.54121,73082.07681,93303.54,719770.1657,59809.96154,60664.38956,65406.46508,87407.98665,188965.3013,57645.41055,67841.58495,224543.6842,159863.4829,591776.848,203524.7548,100309.8498,816861.6699,54939.72181,36484.07654,2399746.543,50582.1389,1499862.95,112442.7277,53658.07978,194211.4894,212069.0351,109708.558,144740.1069,77001.05334,29221.43835,358688.8836,225056.341,204379.1829,417473.5315,186777.9656,55196.05022,58784.64791,115689.5542,145423.6493,47677.08363,140638.8524,40158.11703,23411.3278,763687.766,137392.0259,16234.13242,398505.2295,78607.37802,48360.62604,1473546.567,45797.34198,65961.8433,41012.54505,734466.3277,51265.68132,55025.16462,715668.9112,55879.59264,228132.2819,42379.62989,196005.7882,258208.1482,72797.26747,44942.91396,691061.3842,41183.43066,64423.87286,70063.0978,57930.21989,264360.03,431827.9223,1026509.826,53658.07978,50753.02451,36569.51934,505137.8466,619972.9727,358688.8836,155505.9,5126.568132,615529.947,541707.3659,1943652.864,671067.7685,703877.8045,22727.78538,199252.6147,167638.7779,122866.7496,21873.35736,30930.2944,122524.9784,109879.4436,36227.74813,111246.5285,48018.85484,79974.46286,36227.74813,48873.28286,300929.5493,134486.9707,1716887.667,120816.1223
17,6/30/2003,172.2828889,211391.7399,34801.24813,59523.91698,96650.9911,268589.8309,73220.4478,43788.69918,148163.7297,234649.9998,356497.4391,214837.408,51857.30538,108021.6959,201169.5911,107332.5623,357717.7799,311832.9659,273930.6165,307698.1642,76493.83253,39969.75033,47377.93681,73679.87022,94066.74,725657.7086,60299.19231,61160.60934,65941.47387,88122.96247,190510.991,58116.93582,68396.51242,226380.3963,161171.1269,596617.437,205189.5373,101130.3597,823543.3974,55389.11522,36782.50731,2419375.879,50995.88835,1512131.46,113362.4815,54096.98967,195800.0916,213803.7076,110605.947,145924.0454,77630.90301,29460.46253,361622.8704,226897.2465,206050.9543,420888.3623,188305.7634,55647.54033,59265.49187,116635.8663,146613.179,48067.07044,141789.2436,40486.60055,23602.8267,769934.5441,138515.8589,16366.92363,401764.9042,79250.36703,48756.20407,1485599.815,46171.95297,66501.39495,41348.01758,740474.0815,51685.02198,55475.25692,721522.9068,56336.67396,229998.3478,42726.28484,197609.0674,260320.2274,73392.73121,45310.53593,696714.0963,41520.30099,64950.84429,70636.1967,58404.07484,266522.43,435360.1685,1034906.423,54096.98967,51168.17176,36868.64901,509269.7499,625044.1991,361622.8704,156777.9,5168.502198,620564.8305,546138.3989,1959551.467,676556.9377,709635.3518,22913.69308,200882.4521,169010.0219,123871.7693,22052.27604,31183.29659,123527.2025,110778.2304,36524.0822,112156.4977,48411.63725,80628.63429,36524.0822,49273.05429,303391.079,135587.041,1730931.386,121804.3685
18,7/31/2003,174.5912903,214253.672,35272.40565,60329.78293,97959.50283,272226.1407,74211.74457,44381.53351,150169.6478,237826.8143,361323.8881,217745.9893,52559.37674,109484.1502,203893.1304,108785.6867,362560.7505,316054.7239,277639.2326,311863.943,77529.44609,40510.88174,48019.36413,74677.38688,95340.26478,735482.0426,61115.55435,61988.6337,66834.22408,89316.01728,193090.2286,58903.75333,69322.50022,229445.2526,163353.146,604694.7563,207967.5007,102499.5154,834692.9592,56139.00207,37280.48815,2452130.656,51686.29739,1532603.487,114897.2422,54829.38304,198450.9358,216698.2941,112103.3883,147899.6415,78681.91083,29859.3137,366518.7102,229969.1002,208840.58,426586.5693,190855.1454,56400.92587,60067.85913,118214.9437,148598.105,48717.82761,143708.8607,41034.72935,23922.37413,780358.3211,140391.1591,16588.50761,407204.2078,80323.3,49416.29109,1505712.643,46797.05304,67401.72565,41907.8087,750499.0074,52384.76087,56226.31,731291.2617,57099.38935,233112.1859,43304.73565,200284.4024,263844.5789,74386.36043,45923.9737,706146.5765,42082.42457,65830.18283,71592.50652,59194.77978,270130.7502,441254.3024,1048917.528,54829.38304,51860.91326,37367.79609,516164.5104,633506.3748,366518.7102,158900.4413,5238.476087,628966.3622,553532.3065,1986080.9,685716.5198,719242.7667,23223.91065,203602.1039,171298.168,125548.8102,22350.8313,31605.47239,125199.5785,112278.0041,37018.56435,113674.9311,49067.05935,81720.22696,37018.56435,49940.1387,307498.5463,137422.6893,1754365.642,123453.4198
19,8/31/2003,176.927957,217151.926,35749.54283,61145.87647,99284.62141,275908.6003,75215.62228,44981.89176,152201.0239,241043.9472,366211.5915,220691.4847,53270.35837,110965.1651,206651.2352,110257.2534,367465.1853,320330.062,281394.9163,316082.5915,78578.20304,41058.88087,48668.93207,75687.56344,96629.95239,745431.0613,61942.27717,62827.16685,67738.30454,90524.21364,195702.2003,59700.55667,70260.24011,232549.0063,165562.858,612874.5882,210780.7203,103886.0477,845984.0246,56898.40603,37784.78908,2485301.138,52385.4687,1553335.334,116451.4811,55571.07152,201135.4229,219629.6171,113619.8341,149900.3108,79746.25741,30263.22685,371476.6851,233079.9401,211665.61,432357.0947,193436.8827,57163.87293,60880.40957,119814.0618,150608.2225,49376.8438,145652.8403,41589.81467,24245.97707,790914.3905,142290.2596,16812.9038,412712.5439,81409.85,50084.75554,1526080.732,47430.08652,68313.48283,42474.70435,760651.1637,53093.38043,56986.895,741183.5909,57871.78467,236265.5429,43890.52783,202993.6912,267413.6595,75392.60022,46545.19685,715698.7683,42651.68228,66720.68141,72560.95326,59995.51989,273784.8651,447223.2412,1063106.454,55571.07152,52562.44663,37873.27804,523146.7752,642075.9474,371476.6851,161049.9207,5309.338043,637474.5211,561020.0533,2012947.03,694992.3499,728972.1134,23538.06533,206356.272,173615.354,127247.1351,22653.17565,32033.0062,126893.1792,113796.8121,37519.32217,115212.6355,49730.79967,82825.67348,37519.32217,50615.68935,311658.1432,139281.6347,1778097.311,125123.3999
20,9/30/2003,179.2621111,219956.6879,36211.28848,61935.6444,100566.9942,279472.271,76187.11685,45562.88361,154166.8717,244157.3015,370941.6271,223541.964,53958.40511,112398.4053,209320.3689,111681.3501,372211.4124,324467.4859,285029.4489,320165.1546,79593.12913,41589.20261,49297.5462,76665.15366,97878.03717,755059.1439,62742.33152,63638.65054,68613.22111,91693.43592,198229.9148,60471.65667,71167.73033,235552.6389,167701.289,620790.5545,213503.191,105227.8532,856910.8621,57633.3131,38272.82223,2517401.604,53062.08609,1573398.411,117955.5833,56288.83457,203733.3136,222466.3812,115087.3624,151836.4423,80776.27024,30654.11054,376274.7253,236090.4303,214399.51,437941.474,195935.3382,57902.2088,61666.7487,121361.5955,152553.4975,50014.60141,147534.111,42126.99402,24559.1412,801129.9416,144128.0987,17030.06141,418043.1917,82461.35,50731.65663,1545791.785,48042.69957,69195.82848,43023.31304,770475.8311,53779.1413,57722.945,750756.8126,58619.26402,239317.1788,44457.42348,205615.5836,270867.6084,76366.38065,47146.38054,724942.8248,43202.57685,67582.45424,73498.15978,60770.42967,277321.1053,452999.6336,1076837.673,56288.83457,53241.34989,38362.45413,529903.8057,650369.0822,376274.7253,163130.062,5377.91413,645708.2233,568266.2598,2038946.511,703968.9597,738387.6101,23842.08598,209021.5959,175857.7921,128890.6753,22945.76696,32446.74859,128532.1477,115266.6262,38003.92652,116700.7366,50373.12902,83895.46043,38003.92652,51269.44804,315683.5595,141080.614,1801063.442,126739.5097
21,10/31/2003,180.956129,222054.7246,36556.68652,62526.41185,101526.2433,282137.9915,76913.82065,45997.48098,155637.3783,246486.1735,374479.8197,225674.1985,54473.08239,113470.5072,211316.952,112746.6124,375761.7167,327562.3891,287748.1761,323219.0204,80352.32087,41985.89739,49767.7663,77396.41717,98811.63783,762261.2061,63340.79348,64245.66196,69267.68201,92568.04533,200120.7127,61048.46,71846.55717,237799.4361,169300.8923,626711.908,215539.6715,106231.5593,865084.4275,58183.04315,38637.88402,2541413.608,53568.21391,1588406.127,119080.6917,56825.74043,205676.6051,224588.3563,116185.1126,153284.7202,81546.74726,30946.50196,379863.7872,238342.3572,216444.54,442118.7385,197804.2493,58454.5037,62254.9513,122519.192,154008.615,50491.66109,148941.3515,42528.81848,24793.3963,808771.4459,145502.8513,17192.50109,422030.6583,83247.9,51215.55587,1560536.178,48500.95043,69855.84652,43433.68696,777824.9439,54292.1087,58273.53,757917.8374,59178.39848,241599.8837,44881.47652,207576.8289,273451.2541,77094.79435,47596.08196,731857.6252,43614.66065,68227.08326,74199.21522,61350.08283,279966.3072,457320.5289,1087108.99,56825.74043,53749.18761,38728.37087,534958.2443,656572.5678,379863.7872,164686.063,5429.21087,651867.2517,573686.6152,2058394.814,710683.7028,745430.6524,24069.50152,211015.3291,177535.1954,130120.0872,23164.63304,32756.23891,129758.1398,116366.0863,38366.42348,117813.8759,50853.60848,84695.68957,38366.42348,51758.47696,318694.678,142426.2985,1818242.72,127948.4028
22,11/30/2003,182.6243333,224059.2691,36886.69304,63090.8537,102442.7465,284684.923,77608.1413,46412.71196,157042.3565,248711.267,377860.3445,227711.417,54964.82478,114494.8343,213224.5639,113764.4048,379153.8135,330519.3783,290345.7522,326136.8009,81077.68174,42364.91478,50217.03261,78095.09435,99703.63565,769142.3322,63912.58696,64825.62391,69892.97902,93403.68065,201927.2533,61599.56,72495.13435,239946.1122,170829.2146,632369.3961,217485.403,107190.5387,872893.765,58708.2763,38986.67804,2564355.596,54051.78783,1602745.073,120155.6635,57338.72087,207533.3002,226615.7726,117233.9452,154668.4604,82282.89052,31225.86391,383292.9143,240493.9343,218398.44,446109.857,199589.8787,58982.18739,62816.94261,123625.2039,155398.89,50947.46217,150285.883,42912.73696,25017.21261,816072.4317,146816.3426,17347.70217,425840.4365,83999.4,51677.89174,1574623.535,48938.78087,70486.45304,43825.77391,784846.5678,54782.21739,58799.58,764759.7548,59712.61696,243780.8674,45286.63304,209450.6778,275919.7683,77790.7487,48025.74391,738464.2904,44008.3813,68842.98652,74869.03043,61903.90565,282493.6343,461448.8778,1096922.6,57338.72087,54234.39522,39077.98174,539787.4487,662499.6157,383292.9143,166172.7261,5478.221739,657751.8235,578865.4304,2076976.469,717099.2257,752159.8448,24286.78304,212920.2183,179137.8509,131294.7143,23373.74609,33051.93783,130929.4996,117416.5526,38712.76696,118877.4117,51312.67696,85460.25913,38712.76696,52225.71391,321571.6161,143712.017,1834656.46,129103.4257
23,12/31/2003,184.296129,226130.6318,37227.69978,63674.11027,103389.7999,287316.7523,78325.60598,46841.78397,158494.1674,251010.5302,381353.5533,229816.5427,55472.95859,115553.3058,215195.7629,114816.1236,382658.9801,333574.9337,293029.9141,329151.8407,81827.2213,42756.56609,50681.27446,78817.06076,100625.3667,776252.8291,64503.44022,65424.91793,70539.11927,94267.17049,203794.012,62169.03,73165.33076,242164.3441,172408.4809,638215.4671,219495.9923,108181.484,880963.4138,59251.01723,39347.09853,2588062.317,54551.48087,1617561.985,121266.4676,57868.80065,209451.8852,228710.7695,118317.7389,156098.3253,83043.57189,31514.53793,386836.3458,242717.2308,220417.47,450234.0127,201435.029,59527.46054,63397.66696,124768.0829,156835.5075,51418.45663,151675.2323,43309.45272,25248.48946,823616.7838,148173.617,17508.07663,429777.2074,84775.95,52155.6388,1589180.471,49391.20565,71138.07978,44230.93043,792102.2459,55288.66304,59343.165,771829.7361,60264.64272,246034.5505,45705.29478,211386.9884,278470.5662,78509.90152,48469.72793,745291.1778,44415.22598,69479.41989,75561.17283,62476.18924,285105.2058,465714.8384,1107063.33,57868.80065,54735.77641,39439.2463,544777.6265,668624.2317,386836.3458,167708.9446,5528.866304,663832.5476,584216.8728,2096177.512,723728.5992,759113.3436,24511.30728,214888.6037,180793.9282,132508.4958,23589.82957,33357.49337,132139.9047,118502.0345,39070.65522,119976.3988,51787.04772,86250.31435,39070.65522,52708.52543,324544.4521,145040.5927,1851617.325,130296.9492
